,SH000928 Index,SH000929 Index,SH000930 Index,SH000931 Index,SH000932 Index,SH000933 Index,SH000934 Index,SH000935 Index,SH000936 Index,SH000937 Index,gamma_op
2008-02-29,0.0012594796175315337,0.6676992932875159,0.009549621551618606,0.22834605119132378,0.002253578630128719,0.018417486022339835,0.0028110079513923997,0.06590442231710146,0.0014073903480136818,0.002351669083034233,2
2008-03-07,0.0012103347198718889,0.6680183966759133,0.009634457338836671,0.2262270668222649,0.002242456299657553,0.018467687406666225,0.0028867683307226134,0.06759225120673801,0.0012934072247227362,0.002427173974606032,2
2008-03-14,0.0012052811195692207,0.6634548195162453,0.009672644750918216,0.229143244904578,0.002338303836377526,0.01879023704079516,0.002850523446905088,0.06882844500643617,0.0012689178620633884,0.0024475825161120396,2
2008-03-21,0.0013351830467092758,0.6615634810864854,0.00952223615931758,0.2285394162472475,0.0024091661293457966,0.01917028908475293,0.0028452403091124437,0.07080386022859596,0.0013210217956636302,0.0024901059127693235,2
2008-03-28,0.0027786424640055957,0.6726202882950272,0.028436428280769643,0.21174112625626818,0.005311249463358592,0.024247703209614654,0.004286256129124116,0.043133795209012976,0.0018800425950958322,0.005564468097723249,2
2008-04-04,0.002700399781470242,0.6689975932455637,0.028918273516190737,0.21504652266303434,0.005306900992853164,0.024242433912617347,0.004558311092667618,0.04271906405505587,0.001938186270833596,0.005572314469713354,2
2008-04-11,0.002952255270645217,0.6740382936459725,0.02908020555043575,0.21140121230423312,0.005322518186773144,0.02371130565728936,0.004975902602030582,0.041023253499448804,0.0018994677553683516,0.005595585527803278,2
2008-04-18,0.002902878690640868,0.6742142138909141,0.028855282836771436,0.2127005733644011,0.005335873827180922,0.024120240735084873,0.004740572483545579,0.039821386291083394,0.001897371638655895,0.005411606241721712,2
2008-04-25,0.005550915438944412,0.6512844108453834,0.05687686368015647,0.15547154142728725,0.00856693824673388,0.026509546275410162,0.007590307675962221,0.06337719959833733,0.00352719420785462,0.021245082603930418,2
2008-05-02,0.005644565482371918,0.6515563442761853,0.05773324179527791,0.15509406625979927,0.008321096288010374,0.026120530552874485,0.008064666923523601,0.06265435760788952,0.003531125434101948,0.021280005379965675,2
2008-05-09,0.005634410465606953,0.648320359217787,0.05803642742106059,0.1566019869733858,0.008332519468372077,0.026123739290465735,0.00818197354988128,0.06303667890560238,0.0034998223394129132,0.022232082368425287,2
