,SH000928 Index,SH000929 Index,SH000930 Index,SH000931 Index,SH000932 Index,SH000933 Index,SH000934 Index,SH000935 Index,SH000936 Index,SH000937 Index,gamma_op
2008-02-29,0.0165313450585671,0.020817682800072762,0.004538205435755283,0.0023777808602686162,0.7119097935093379,0.0010775126965916343,0.22943910145581597,0.003860775537608413,0.004545086160289036,0.004902716485693598,2
2008-03-07,0.015855462730140133,0.0207872134268171,0.004569636247535561,0.002351144209842091,0.7070215024462607,0.0010783529833626039,0.23516553492507564,0.003951966808358918,0.004168878295418633,0.005050307927188417,2
2008-03-14,0.015371734914553618,0.020099271151899106,0.004466431871460422,0.002318477393384693,0.717745832375025,0.001068173480818413,0.2260723570246219,0.003917828658501949,0.003981791806149029,0.004958101323585854,2
2008-03-21,0.016641708182648592,0.01958677974205606,0.004297115077811319,0.0022598493086610693,0.7227016495404647,0.0010650273358817827,0.22052831413247176,0.00393873694629858,0.004051143068924514,0.004929676664781681,2
2008-03-28,0.023701384209572393,0.03714356996732607,0.018764656581040914,0.018891523128121743,0.1852731444414032,0.028531745713527387,0.6544803140389894,0.010908634768524196,0.012158338988734557,0.01014668816276,2
2008-04-04,0.022117996282780338,0.03547438782974022,0.01832376062867018,0.018423445519680483,0.17775975053312235,0.0273911730714664,0.6683425398789122,0.01037411679126791,0.012035904867348547,0.009756924597011213,2
2008-04-11,0.02275503470960992,0.03363417689281958,0.017339860521275084,0.01704322520511425,0.16777045406062496,0.0252113301543819,0.6865511413813987,0.009374872797620802,0.011099950399298215,0.00921995387785669,2
2008-04-18,0.02312856621873993,0.03477685987797393,0.017785647936218257,0.0177259368479637,0.17386017218096583,0.026510514521980375,0.6761266305806959,0.009406929426989664,0.011461401992782371,0.009217340415689824,2
2008-04-25,0.022631667616149223,0.01706240767669015,0.011281479105983747,0.013724428126862365,0.3351262145417463,0.02190282110234547,0.5521015674826754,0.008041040164027347,0.010948435731524223,0.007179938451995757,2
2008-05-02,0.022451676229511962,0.016652825060031025,0.011171787279756935,0.013356874508100178,0.3175627999496732,0.021054554946539784,0.572284977010939,0.0077552674196057995,0.010693063753185645,0.007016173842656539,2
2008-05-09,0.022209296570511426,0.016420775671634396,0.011129238519092931,0.013365185707775474,0.31513270571194824,0.020867358582367546,0.5753764038544258,0.007732267797822537,0.010502751170086123,0.007264016414335623,2
2008-05-16,0.024678014828338018,0.017424619053154004,0.01156705011710582,0.01412334417825517,0.3287540259612121,0.02287153745467447,0.5525801059204061,0.008346201024634185,0.0118925643192772,0.007762537142942914,2
2008-05-23,0.08933359655196846,0.034566965548544146,0.013054068602243937,0.013972305702678711,0.3017750445509991,0.03339080089408984,0.4857804079751789,0.007495251807438645,0.013958812029768883,0.006672746337089308,2
2008-05-30,0.09918899243029,0.03427851191620665,0.012946624758137898,0.013991865874574468,0.2975211737220627,0.033201001578736754,0.47834019062492605,0.007728283683108114,0.01570611387466019,0.007097241537297177,2
2008-06-06,0.09383207023816305,0.033939349646031916,0.012928477579804696,0.013782740921708104,0.2959321440156985,0.03357231470128532,0.48535123077575326,0.007631098263232242,0.015799217794066525,0.007231356064256334,2
2008-06-13,0.09106185636115023,0.03340987189631888,0.01293063776707029,0.013806145199496687,0.2926838186190662,0.03355835884462893,0.49355765887681813,0.007453737581891269,0.014292123983359554,0.007245790870199764,2
2008-06-20,0.5690013061610595,0.01221531685205024,0.008250223276815155,0.009301719712295833,0.1925741185101139,0.03769532533222765,0.15334346670971627,0.006144680610504695,0.006561439849289585,0.004912402985927357,2
2008-06-27,0.5769044477117673,0.011599168554603136,0.007804187964791297,0.008693818228775473,0.1878772388184128,0.0364241782167664,0.15345386093267532,0.005875785268321203,0.006347416493002021,0.005019897810884939,2
2008-07-04,0.5723742934470948,0.011573734982472774,0.007818651789557726,0.008951870904813985,0.19283514672817903,0.03764988689576158,0.15132753615391384,0.006007009781005835,0.006487689809817282,0.004974179507383044,2
2008-07-11,0.5452366321555717,0.01215987963407675,0.008370443341664613,0.009667176168119249,0.21490197978069334,0.04176269149927771,0.1490787284624924,0.006572946707643777,0.007053436076680729,0.0051960861737796425,2
2008-07-18,0.367756437572594,0.004073506929723483,0.0027733865835964933,0.0029037250604100617,0.4972760283896157,0.042534239116198816,0.07425559129727838,0.0028663153925455043,0.0027794754665911303,0.0027812941914462097,2
2008-07-25,0.3539538254577591,0.003960939667517507,0.0027369474712162,0.002844684158374839,0.5147655738951226,0.04227889288675558,0.07110988215784891,0.0028231718981111685,0.0028457940355305833,0.002680288371763475,2
2008-08-01,0.3431032229317586,0.00398132679564903,0.0027955506962953182,0.002944163405400376,0.5209864892657072,0.04285234380316844,0.07489223667083315,0.002925996677301192,0.0028102571405824043,0.002708412613304275,2
2008-08-08,0.3426661091683398,0.003910299730044176,0.002796711788598692,0.002912241191513334,0.5203106153198876,0.043152030743377076,0.07578758635342411,0.0029211296399618315,0.002825645287388557,0.002717630777464814,2
2008-08-15,3.511104506650478e-05,2.5935301905952645e-06,1.8401060659797798e-06,1.7866233086131242e-06,0.8649548532656859,7.3233498246374085e-06,0.13499141357166072,1.0274419520656038e-06,2.9002119325679198e-06,1.150854312288732e-06,2
