,HSCIIT Index,HSCIH Index,HSCIEN Index,HSCICD Index,HSCIPC Index,HSCIFN Index,HSCIMT Index,HSCICS Index,HSCIUT Index,HSCITC Index,HSCIIN Index,gamma_op
2010-01-01,0.11002225176480798,0.05245639938438277,0.048189213357017056,0.13200297072068304,0.20926730265795984,0.0926659896750575,0.029206708220692844,0.0737087862147142,0.1276885427811768,0.05946783610293972,0.06532399912056842,2
2010-01-08,0.11233558042625391,0.05181394868917606,0.04769376149578955,0.13083917961957459,0.20936983246745608,0.09156999166461698,0.02895242398358785,0.07385731520053267,0.1272537770092214,0.061014804142335594,0.06529938530145518,2
2010-01-15,0.11317567476132563,0.047483888971188985,0.04954164324496125,0.13253623986200563,0.2075037524663418,0.0900165699421861,0.031233425624012313,0.07227511148244192,0.127165866608793,0.06080609213109372,0.06826173490564955,2
2010-01-22,0.11913806232378944,0.0480281235436969,0.0475966517105972,0.13549832795707475,0.19780541017540962,0.08681592959645838,0.03143310359312384,0.07422478847159945,0.12421377825376673,0.06398380493605668,0.07126201943842697,2
2010-01-29,0.10614822691766271,0.057564029136508654,0.04817878329496505,0.1214648524862168,0.2228888593062766,0.10420470303636636,0.031105065333974433,0.06151735722393649,0.1304189763709048,0.05329967197155177,0.06320947492163627,2
2010-02-05,0.1049141069572536,0.06017465742172078,0.04755627307105081,0.12420673171316969,0.2182711603624557,0.10501937209618721,0.029980050360853213,0.058846638447318064,0.13496150994029357,0.05453092144964282,0.0615385781800545,2
2010-02-12,0.10319301825734521,0.05919417557987029,0.04811817036812103,0.12369670864630444,0.2199686936682941,0.10380204148213378,0.029911418525286906,0.05988454449687693,0.13558806711514187,0.05511964222201291,0.06152351963861241,2
2010-02-19,0.10464942540770157,0.05811908049636544,0.048424350584260506,0.124668442658356,0.22415212336384827,0.10240684555461059,0.02906205142898079,0.05840430513462875,0.1344604254590981,0.054978056982331214,0.06067489292981876,2
2010-02-26,0.11937814678415737,0.06150263636945047,0.045307268507218446,0.08138545271468807,0.21895296209921478,0.10635668691467517,0.030873437945356658,0.08622773434392296,0.12253264955563448,0.0574945963514998,0.06998842841418175,2
2010-03-05,0.11934319330341082,0.06160106740338796,0.04581004300267118,0.08041545041479574,0.22404299581640294,0.10637834380282975,0.03201964655832452,0.08536470913810787,0.12007217545345751,0.05773671259217761,0.06721566251443416,2
2010-03-12,0.1192545365354812,0.06175276593802637,0.045223292818039454,0.08155211241211094,0.22451226010287922,0.10423206140608464,0.03200677679323699,0.08676558521565668,0.12024064195738543,0.054351941376817675,0.07010802544428131,2
2010-03-19,0.11988715760047869,0.06269000464735189,0.04539137411116502,0.08160319040404664,0.22512365450516178,0.10337382061906307,0.03187327297557958,0.08836122172059688,0.11807865282482129,0.05452538709107275,0.06909226350066233,2
2010-03-26,0.11191889801495726,0.07365847204983908,0.04287183377595299,0.07730912262663668,0.21626595511126248,0.09610306757803785,0.02931734907640101,0.09640642055280085,0.13582928789447124,0.045374031244337164,0.07494556207530347,2
2010-04-02,0.11252406150283097,0.07594816478872506,0.04246781892449338,0.07657477101162254,0.2157247519729954,0.09528225482072826,0.02883061459686697,0.09575255189966594,0.1361714456634306,0.044954454513687854,0.0757691103049531,2
2010-04-09,0.11105196810045469,0.07622001783815702,0.0434455446304355,0.07625787326829496,0.21744017872042548,0.0963342357027959,0.029001233409834144,0.09339814846500682,0.13595194272389308,0.04450837365396327,0.0763904834867391,2
2010-04-16,0.11095896760284973,0.0754981735984083,0.0443158274935174,0.07614047280848037,0.21423741493003012,0.09737206073672791,0.02968542557252491,0.09518713785289667,0.13497426921963024,0.04557124411507669,0.07605900606985752,2
2010-04-23,0.09808352772322522,0.07719635138610026,0.04137441769342072,0.08070756650858274,0.2239283923792597,0.10466997038647241,0.02991205223446438,0.09666511563070411,0.12610265142143856,0.04771902387263507,0.07364093076369682,2
2010-04-30,0.10041221615054537,0.07913881315662065,0.04061895127343088,0.0815452226646856,0.214591674482063,0.10316840473329425,0.029753544003941257,0.09808494763243973,0.12889727633435466,0.0482802085394511,0.07550874102917352,2
2010-05-07,0.09948689493908743,0.08142080197879677,0.041518288642779115,0.08178109290684354,0.2159423931219601,0.10375350775716814,0.02957835618887005,0.09671087005261932,0.12547490393088087,0.048098658218337045,0.07623423226265758,2
2010-05-14,0.09820502043381797,0.0809926287927219,0.04100286373344914,0.08000263166243925,0.21533401950687178,0.10458483780994234,0.02887114657834469,0.09629363708462214,0.13067050772847408,0.04941929485860405,0.07462341181071268,2
2010-05-21,0.10379878666953675,0.07405330562182146,0.014396457346550977,0.0795390465303636,0.20992725848224822,0.11453971319714593,0.006764855237607996,0.11114480778843998,0.2053665103093043,0.020591558781600062,0.059877700035380746,2
2010-05-28,0.09792588616112775,0.07230514366491118,0.014284881045204655,0.07740118903554584,0.21318894170071753,0.11710755191131816,0.00641389046527146,0.10788080114373327,0.2148468712990202,0.02154278426792891,0.05710205930522112,2
2010-06-04,0.09838566419121222,0.07255082385155782,0.014446354825714101,0.07940067561429348,0.21536830048238537,0.11575978373655747,0.0066204898626797725,0.11054416849304083,0.20736889120140164,0.020861851010281724,0.05869299673087549,2
2010-06-11,0.09938644196166373,0.0726191869603525,0.014227786509347458,0.07963851598304397,0.21474998068341797,0.11612181617884858,0.006414652709231953,0.11207356152097553,0.20490376941542204,0.020957858402927586,0.05890642967476869,2
2010-06-18,0.14431592601048782,0.08041050507876601,0.006163948082560183,0.06802300886000856,0.19288528115308848,0.08108624070013887,0.009550340888702321,0.15272541128645356,0.2207196113939602,0.01007783733132659,0.03404188921450731,2
2010-06-25,0.1418287976709368,0.07947233010830416,0.006184972871779224,0.06919809261619654,0.19321267696662817,0.080562551439184,0.009676620862796031,0.15504714943000936,0.22042666171587746,0.009902791204318638,0.034487355113969595,2
