,HSCIIT Index,HSCIH Index,HSCIEN Index,HSCICD Index,HSCIPC Index,HSCIFN Index,HSCIMT Index,HSCICS Index,HSCIUT Index,HSCITC Index,HSCIIN Index,gamma_op
2008-01-04,0.01773402868134922,0.012090951725872337,0.4445607012836162,0.022770430232642268,0.04076472987483521,0.11382196075210263,0.15924511073403894,0.013121994603046812,0.014872312992272742,0.03994058063834484,0.12107719848187876,2
2008-01-11,0.01760408407534959,0.011792130025647322,0.45261659986748076,0.02257440208220511,0.040553957856244736,0.10861449943976126,0.15873831941633246,0.013775055087280755,0.014793274381377433,0.0390629607624297,0.11987471700589086,2
2008-01-18,0.016116663421610156,0.011806437459299594,0.4585681180479542,0.022004805391268884,0.040718909292846696,0.10974536234050429,0.15225820846282334,0.013517399510744432,0.0146209809937306,0.03977559359380028,0.12086752148541738,2
2008-01-25,0.015920163434489824,0.012433274622333245,0.44898330565921174,0.02288211227910411,0.04230376335269217,0.1180754735846924,0.15051952201235272,0.013604849585382939,0.016385978798708466,0.041833480135856936,0.11705807653517543,2
2008-02-01,0.054040198611133655,0.03131709308026042,0.5880109557930953,0.02726698706403121,0.05068550247001971,0.04286532558557932,0.06393384423219871,0.01992853476584308,0.02185626846900761,0.03273657593687067,0.06735871399196013,2
2008-02-08,0.05475767783109006,0.030908708920481736,0.5918017426627784,0.027825693244119307,0.04822516512121956,0.04186324202100766,0.06339445137136454,0.019803743996122992,0.022430641144475995,0.03270445620473174,0.06628447748260799,2
2008-02-15,0.0536116401780035,0.032589774696787935,0.5880031319084328,0.02728860987016417,0.047758678860933955,0.04075596558352963,0.06380324439902116,0.02020997799747719,0.022528235155216823,0.03229505190313619,0.07115568944729668,2
2008-02-22,0.051500181969535055,0.03400088593634552,0.5908275446749036,0.027038611119477883,0.04799646500616609,0.03983080768109946,0.06579515311598781,0.01965185279062251,0.021639790503643105,0.03213784592262061,0.06958086127959828,2
2008-02-29,0.0316232263183408,0.02965105341628671,0.6245317344956377,0.02369999426514728,0.027609934422288006,0.03400850164464581,0.07373594351224563,0.0253972218084385,0.01692327172880391,0.027546017422926596,0.08527310096523914,2
2008-03-07,0.03214567472981873,0.029989885403224333,0.6279369256871165,0.023819555173558396,0.027479277137385065,0.03484697670877025,0.0735447960842909,0.023928633181971068,0.016728554829303296,0.02714796591653083,0.08243175514803072,2
2008-03-14,0.03242074421417432,0.03101358855746761,0.6197802937414777,0.024636074088029786,0.027675559034899544,0.03602977624579797,0.07371549298595313,0.02496591956228494,0.017162360351329998,0.027938616070403065,0.08466157514818204,2
2008-03-21,0.03293840127999182,0.02830983602467533,0.6284359383316432,0.02376203748089313,0.026696846069593404,0.03713679246511062,0.06956336145369256,0.024912250280014283,0.018330533917163067,0.028253466884387415,0.08166053581283518,2
2008-03-28,0.02548014826802833,0.06786375869281783,0.5256885311962873,0.04382476676455683,0.06989324473422126,0.0536700329723062,0.06464649270725284,0.01916179998786364,0.017497589467151055,0.04184781352904288,0.07042582168047198,2
2008-04-04,0.02530109449980044,0.07281001542371635,0.5269625372220292,0.04279450966861085,0.07139258377382258,0.05293322737703266,0.06495604903960343,0.01994426265808298,0.01606604132216417,0.04169241904702733,0.0651472599681098,2
2008-04-11,0.02576568988300379,0.06324813085478226,0.5310575762202975,0.04279585545888884,0.0733776909213425,0.05429267687102082,0.06538321909164231,0.019635891321976802,0.015789186252676838,0.041971803168317716,0.0666822799560508,2
2008-04-18,0.024247455752682494,0.061710077528752814,0.5392187272787085,0.041280882055386346,0.07068392709427211,0.05466677713863896,0.06529661038658231,0.019504351260087337,0.015461176412003886,0.043110652507755226,0.06481936258513007,2
2008-04-25,0.031258145417487594,0.051191742657795594,0.3636742263457754,0.09498328808296569,0.09953684319586133,0.041381106327481695,0.03733126996712712,0.01060012907317786,0.04087006697744489,0.10406265872072694,0.12511052323415595,2
2008-05-02,0.029588311713233728,0.052322235615585876,0.3556226687109947,0.09321523830404771,0.10036627315807214,0.040775759591328384,0.03776793613195336,0.010383176108375655,0.038616000662376006,0.09858577217695545,0.14275662782707688,2
2008-05-09,0.03153755257027297,0.05282239729321837,0.3521069553847744,0.09359217744491488,0.10124592415993951,0.04166960995475261,0.03661340414379863,0.010638433910375328,0.03934920268354724,0.098012403917578,0.14241193853682813,2
