,HSCIIT Index,HSCIH Index,HSCIEN Index,HSCICD Index,HSCIPC Index,HSCIFN Index,HSCIMT Index,HSCICS Index,HSCIUT Index,HSCITC Index,HSCIIN Index,gamma_op
2010-01-01,0.06384606243539963,0.0880027509154797,0.050098958545019154,0.12442283189953318,0.06631435931573212,0.13570961974264625,0.08028694141852842,0.11984854330250672,0.12117744423763728,0.06299917107210574,0.0872933171154119,2
2010-01-08,0.06533118536738838,0.08711522787909912,0.04969240909481867,0.12359582604781073,0.06649208057968468,0.13439807715330288,0.07976214907507437,0.12035292013028726,0.12102919778219236,0.06477949174433376,0.08745143514600776,2
2010-01-15,0.06573876418127414,0.07973681894280461,0.051554208368600175,0.1250448689937091,0.06581835297662932,0.13195552516005876,0.08594028209871644,0.11762973655900895,0.12079675477091172,0.06447845855219203,0.09130622939609487,2
2010-01-22,0.06881114221385233,0.08019513732388203,0.04925041662994343,0.1271173873255922,0.06238770540948069,0.12654480778790725,0.08600114050643375,0.12012049526247956,0.11732600290482915,0.06746482644789252,0.09478093818770714,2
2010-01-29,0.06605117865790633,0.0880439566694588,0.050710341264517816,0.12994264129309635,0.06447953989233067,0.1360081988888072,0.08683234396893265,0.12245607986403198,0.09840568370667074,0.064227755136865,0.09284228065738247,2
2010-02-05,0.06533351111895566,0.09210777175660301,0.05009366415436386,0.13297820917013287,0.06319230660631801,0.13717705315155826,0.08375621582748592,0.11722996202527858,0.10191159692953972,0.06576204738063406,0.0904576618791302,2
2010-02-12,0.06429957249808528,0.0906603280207925,0.050715388093648436,0.13251015128294552,0.06372126465637491,0.13566680792940086,0.08361368403879745,0.11936785110050155,0.10244500977234185,0.06651116261593733,0.09048877999117436,2
2010-02-19,0.06570529737112207,0.08969387997983481,0.05142806920031972,0.13457156619944133,0.06542927903487766,0.1348659970102761,0.08186012115902841,0.11730681762683053,0.10236926530409378,0.06684721268077666,0.08992249443339902,2
2010-02-26,0.06499111957544268,0.0864601145425131,0.04975800391852767,0.12419814754515482,0.06491504801755708,0.13104297870088882,0.07838028233074698,0.12104979477438911,0.12584199049352876,0.06560612891802117,0.08775639118322986,2
2010-03-05,0.06518733410457667,0.0868853774242765,0.050476838936085226,0.12312442461370608,0.06664419240650041,0.13150387828211935,0.08155953560535739,0.12023525474398317,0.1237235903434443,0.06610066317188823,0.08455891036806266,2
2010-03-12,0.06509833745384433,0.08704509249777247,0.049799278832234097,0.12478700231797059,0.06674218526004393,0.1287704120958057,0.08147597640688255,0.12213225767978318,0.12382001246922755,0.06218680542018239,0.08814263956625305,2
2010-03-19,0.0654664279466317,0.08839692781714949,0.050001748991503336,0.12490857930926057,0.0669472101480451,0.12775453321530894,0.08116434493575968,0.12442154505934094,0.12163594676295358,0.062406946967521824,0.08689578884652492,2
2010-03-26,0.06595763310835213,0.0878800522569388,0.050040894187303085,0.12723889914341233,0.0646177612455498,0.1331071114263881,0.08260727828899303,0.12377407376197987,0.11081377792526176,0.06304963283489506,0.09091288582092609,2
2010-04-02,0.0664076580464475,0.09073942286017321,0.049639121419071154,0.12620774092066253,0.0645468207434291,0.13215608430165468,0.08135020351201203,0.12310769835088643,0.11124935802339177,0.06255457187783608,0.09204131994443551,2
2010-04-09,0.065574417221267,0.09111359644500656,0.05080948464219368,0.12575358948128296,0.06509536833457423,0.1336876247601173,0.0818760017527751,0.12014578412637796,0.1111302517259566,0.061967427034924145,0.09284645447552439,2
2010-04-16,0.06520012054902972,0.08981076600100923,0.05157464160115885,0.12494793469823996,0.0638239124544375,0.13446916989979812,0.0833990778970045,0.12185022886777351,0.10979325899645387,0.06313794397495165,0.09199294506014308,2
2010-04-23,0.06595491926145364,0.08931444879803933,0.05186103991250625,0.13069182214864358,0.06303242984014264,0.13697209743887942,0.08880330698730952,0.12649543395530458,0.09026656948765191,0.06131570641297322,0.09529222575709596,2
2010-04-30,0.06710772779054947,0.09100166687034678,0.05060260784854315,0.13124040132519088,0.06003473831045728,0.1341811737197085,0.08779231430655858,0.12756816411483998,0.09170253189444058,0.06165725537536092,0.09711141844400394,2
2010-05-07,0.06644898894677907,0.09356893992037506,0.05169162150419001,0.13154018729072497,0.06037597848983984,0.1348603177863201,0.08722246343159185,0.1257047678389119,0.08921358197259442,0.061388147999637654,0.09798500481903509,2
2010-05-14,0.06580724240044918,0.09338117402886899,0.05121679556494911,0.1291003204247506,0.06040270953815359,0.13638531736137638,0.08541533462510278,0.12557163578180097,0.09321143301398335,0.06327987545617118,0.09622816180439382,2
2010-05-21,0.06547452204087127,0.08657327676687511,0.05213549933174811,0.1250937281458575,0.06582921799405136,0.13214919163718533,0.08078588534954424,0.12180510963092087,0.11752083758959282,0.06427869067571691,0.08835404083763658,2
2010-05-28,0.06233088894367241,0.08529711654348486,0.052201175318214,0.12283681246194293,0.06745906012589314,0.1363386760763348,0.07729017148033171,0.11930159263895293,0.12406236015605604,0.06785867584596027,0.08502347040915695,2
2010-06-04,0.06232394822275132,0.08517748860404409,0.052538692018826945,0.12540718793254152,0.06782264444685639,0.13412483562686947,0.07939811331755385,0.12166208125449648,0.11917137124798857,0.065399392439101,0.08697424488897036,2
2010-06-11,0.06302503073743904,0.0853486491400098,0.05179896779871924,0.12591694466528822,0.06770002958118808,0.1346877513980493,0.07701157281665146,0.12347679959105769,0.11788025472357841,0.0657704120753374,0.08738358747268128,2
2010-06-18,0.06618054474301953,0.08587693149244718,0.05152757185544521,0.12189061648885335,0.06638511773764874,0.12936724306238098,0.07612686775086291,0.11926476392237584,0.13284782603019177,0.06488745606781664,0.0856450608489578,2
2010-06-25,0.06490673636129583,0.08470108014459006,0.051597395318543536,0.12374220003553914,0.06636155182345972,0.128268389773018,0.07697542350453672,0.1208297590941111,0.13239967727726662,0.0636297621904042,0.08658802447723517,2
2010-07-02,0.06460116436633698,0.08508027194363138,0.051337910985922344,0.12340927292588373,0.067157562297555,0.12965838048740913,0.07631430944953083,0.12050307373684566,0.13309823669345916,0.06412923046478329,0.08471058664864244,2
2010-07-09,0.06426005361441184,0.0845060216496771,0.050022698158813626,0.12106728780134748,0.06716469215718716,0.12865966684970923,0.0743493308297738,0.12199198886566508,0.13761016043308294,0.0657763937249418,0.08459170591538993,2
2010-07-16,0.06585148187660846,0.08634006829899342,0.05144322454283492,0.12149857195531469,0.06677827957919913,0.12990056126715832,0.07635976969420692,0.12099870629628527,0.1308002928103597,0.06576047312848174,0.08426857055055743,2
2010-07-23,0.06578536806980327,0.08544278598748624,0.05021888219570359,0.12257213722398372,0.06791809563263271,0.13152090857357346,0.07509751282853167,0.1216109904373056,0.13012374723882925,0.06489300956020937,0.0848165622519412,2
2010-07-30,0.06407247118072658,0.08644424559830335,0.05162725673616498,0.12243139826283864,0.06886259453588041,0.13120207420041977,0.07862963071815285,0.11819499257411525,0.12746083266922686,0.0645461284350938,0.08652837508907768,2
2010-08-06,0.06664442626083253,0.08605975840947987,0.05069963259055787,0.12241798235007605,0.0679135230486249,0.13130744575222705,0.07837385910853657,0.11653183454699372,0.1267022198129592,0.0637391885042187,0.08961012961549339,2
2010-08-13,0.0678897674033995,0.08722237521300115,0.05049982850154665,0.12195026450076708,0.06606170147670647,0.1308860845035123,0.07614362121074847,0.12167355380103359,0.12731955228079944,0.06488364944903352,0.08546960165945187,2
