,SH000928 Index,SH000929 Index,SH000930 Index,SH000931 Index,SH000932 Index,SH000933 Index,SH000934 Index,SH000935 Index,SH000936 Index,SH000937 Index,gamma_op
2010-03-19,2.191583313838029e-05,4.004709980323499e-06,2.0480372263530677e-06,1.0259279109026131e-06,0.2367802766236021,0.48077418801702576,0.2823830389743996,1.8552346356953014e-06,2.9555859412533445e-05,2.090782668386971e-06,2
2010-03-26,2.1765650976806357e-05,4.033419439869296e-06,2.064681133182231e-06,1.0348640351889855e-06,0.23653718928445047,0.4797988053759621,0.28360138290250875,1.945713263681023e-06,2.9677435360684024e-05,2.1006728693678162e-06,2
2010-04-02,2.1944663783731524e-05,4.01723190408752e-06,2.0840289493340916e-06,1.042908288501823e-06,0.23782000470707473,0.47903560403938183,0.2830811789345285,1.991138223802835e-06,3.002418662341457e-05,2.1081612419867564e-06,2
2010-04-09,2.2644317493932e-05,4.072996252083062e-06,2.1067442998875478e-06,1.0512901659952127e-06,0.23417509881014706,0.4786697286295885,0.2870916507281761,2.008212339465532e-06,2.9531439831058678e-05,2.1068317059925062e-06,2
2010-04-16,9.134784716718523e-07,1.9103413855656705e-07,1.196525878765054e-07,8.318214649386906e-08,0.06609018523474675,0.6732606924507785,0.26064111090101555,9.707507385748617e-08,6.505736267652606e-06,1.0125477313086017e-07,2
2010-04-23,9.044475014644032e-07,1.8906901583256442e-07,1.1800330325328625e-07,8.128298971783754e-08,0.06708766018518116,0.6802560407275149,0.2526483823558304,9.695752182089749e-08,6.427486700591371e-06,9.948444098880059e-08,2
2010-04-30,8.537618039150167e-07,1.7994894661079353e-07,1.1324222460200821e-07,7.776120283559302e-08,0.06743933809896288,0.7032361517992592,0.22931693937592584,9.825000390982764e-08,6.150476674937879e-06,9.728499552611564e-08,2
2010-05-07,8.679066149165621e-07,1.779619350753792e-07,1.121691673904729e-07,7.613804721177967e-08,0.06516426806398679,0.6946591333938068,0.2401693186864386,9.473607864970896e-08,5.85310509883627e-06,9.783882574690303e-08,2
2010-05-14,6.721093554829172e-07,2.3427271631882166e-07,1.368255276704707e-07,8.71715772642619e-08,0.01397456005144122,0.9061998202605485,0.07982367491967225,8.241029991117497e-08,6.228816572179037e-07,1.0909720420515303e-07,2
2010-05-21,6.959457596219053e-07,2.359192858970347e-07,1.349221185977625e-07,8.722309737780166e-08,0.013587106571682253,0.9040280677053223,0.08238287491754523,7.99210785412145e-08,6.076858812646126e-07,1.0918822890173476e-07,2
2010-05-28,7.168091235705348e-07,2.4076191288515985e-07,1.3779258956908312e-07,8.913820227165362e-08,0.013849265821207995,0.9013134894682983,0.08483526224424329,8.122187650668057e-08,6.066431167055596e-07,1.1009942886755374e-07,2
2010-06-04,6.861390900896834e-07,2.3500243434291244e-07,1.3432317169450483e-07,8.685242160978288e-08,0.013439370423536247,0.9068942845153722,0.07966441397641201,7.995350110822236e-08,6.03855653931757e-07,1.0495840676756947e-07,2
2010-06-11,7.307173316882672e-06,9.969879797490665e-07,6.411222193217496e-07,6.707704652758061e-07,6.359050727111596e-06,0.9876800356745461,0.01230167711465587,3.745062452558667e-07,1.541465285726212e-06,3.961345587441427e-07,2
2010-06-18,7.237952514556426e-06,1.002203922890704e-06,6.521052803854944e-07,6.839844279583436e-07,6.478220667419139e-06,0.9878665983433944,0.012114949417967378,3.82501553289345e-07,1.6216256549638773e-06,3.9364461664592195e-07,2
2010-06-25,7.872726953547494e-06,1.0753069702796435e-06,6.987551468626966e-07,7.269105249706889e-07,6.8185760825538694e-06,0.9865037230858636,0.013476495715511318,3.984147819701364e-07,1.7641149568206345e-06,4.263932078524301e-07,2
2010-07-02,7.945249641022583e-06,1.084801821926813e-06,7.118887412531526e-07,7.503946028801719e-07,7.028165131626267e-06,0.9858638155900211,0.014115991119376507,4.129330354253172e-07,1.8250530677856917e-06,4.348045603741264e-07,2
2010-07-09,3.442966192663242e-06,1.2176367827102598e-06,1.0085133199105726e-06,1.1768570894805144e-06,0.0015619820112304072,0.8355224844725193,0.16290370350610098,7.711472715064691e-07,3.5648614937319376e-06,6.480279994162803e-07,2
2010-07-16,3.4003618633962267e-06,1.2085222688057768e-06,9.96147854612096e-07,1.1795468299942903e-06,0.001551756680749033,0.8402731504011954,0.158163465285084,7.556084860791224e-07,3.4682737670105465e-06,6.191719013888754e-07,2
2010-07-23,3.4549847841670788e-06,1.2171956399682583e-06,1.0056396276668822e-06,1.200347456770816e-06,0.0015740338416973545,0.8382143148510331,0.16019989310826818,7.645697899865432e-07,3.485390037181503e-06,6.300716655734317e-07,2
2010-07-30,3.519601670278282e-06,1.2265482746922781e-06,1.0013955913113575e-06,1.1881473705224957e-06,0.0015435562172130758,0.8411404222229197,0.15730419559421044,7.620427405251472e-07,3.510844764329051e-06,6.173852451367916e-07,2
2010-08-06,1.5337577972352411e-06,2.516325306863689e-07,1.225611005167403e-07,3.0289714668157916e-08,0.012773374582287904,0.9378768053359913,0.0493472231008575,4.923135999272794e-08,5.238303964751759e-07,8.567796394541549e-08,2
2010-08-13,1.4846873218789727e-06,2.4564819986950654e-07,1.195497549134064e-07,2.98046185758698e-08,0.013035795672379863,0.9402932065207181,0.046668478901995256,4.850092659844187e-08,5.079451977977933e-07,8.276888694178867e-08,2
2010-08-20,1.4323528951681146e-06,2.4275646375477535e-07,1.1716233368489203e-07,2.937549980778948e-08,0.012915756859181771,0.9415533245413733,0.04552847885587524,4.7550401736183245e-08,4.89447944707842e-07,8.109803057957121e-08,2
2010-08-27,1.5089263057325165e-06,2.521288752635762e-07,1.2116629838472232e-07,3.053290967802501e-08,0.012988311656629885,0.9401891931442167,0.04681994982819597,4.8688732224952126e-08,5.007572148595332e-07,8.317062127690441e-08,2
2010-09-03,0.0018003802934305627,0.0011821031112058621,0.0010338760661341678,0.001584844143891208,0.16262314449492676,0.8204732518393385,0.008094911241154891,0.0007700183168056888,0.0018434055596913668,0.0005940649334209829,2
2010-09-10,0.0017396456624026854,0.0011825294090984017,0.001017942178709855,0.001585911398537317,0.16349010852893256,0.8200309356250507,0.007701651558586249,0.0007853718557724951,0.0018979156552942783,0.0005679881276153767,2
2010-09-17,0.0016490262774532453,0.001158762819770979,0.0009706961677977868,0.00149194132209765,0.15845160743302533,0.8260213365602036,0.007164136619682494,0.0007477802783830577,0.001802441338236506,0.0005422711833492442,2
2010-09-24,0.001605359830641798,0.0011533962941394187,0.0009679888674075997,0.0014874689774188952,0.1585547981201043,0.8259887009749552,0.007072815768520512,0.0007591631616245977,0.001860444081265211,0.0005498639239223769,2
2010-10-01,0.0014879334674780939,0.0012463475312849994,0.00104118508337802,0.0016116487211345497,0.16401513435401,0.8251225020100158,0.0016890538924236864,0.0009056232575342475,0.002253273841882449,0.0006272978408581602,2
2010-10-08,0.001504510440371756,0.001282723567680157,0.0010325660748486596,0.0015872896722161354,0.1648015864287868,0.8244257762721393,0.0016660841609300507,0.0009072365781538897,0.0021755954248170845,0.0006166313800558132,2
2010-10-15,0.0015816063640422438,0.0013129117074929275,0.0010391664942668137,0.0015851208710115782,0.16553925465539931,0.8235522159613995,0.0016854361111553638,0.0009034737575920001,0.002184310190772914,0.0006165038868674146,2
2010-10-22,0.001973946381526296,0.0015556526085567807,0.0011803300164342358,0.001705916222333204,0.1686914148826729,0.8189278862087472,0.0020545007158488744,0.0009354770607246687,0.0022707259301907676,0.0007041499729650695,2
2010-10-29,0.0073421651840286095,0.0018501655117354912,0.001197605125761066,0.001695530391910758,0.2296582341997189,0.7256136297951639,0.028997791892276723,0.0008843609838659141,0.002131748577648936,0.0006287683378897415,2
2010-11-05,0.007086582763675872,0.001853035895169027,0.0012014542391919894,0.00166178202312244,0.22814958263378854,0.7282183465978573,0.028128610757757907,0.0009418062379579008,0.0021440053022709167,0.0006147935492080637,2
2010-11-12,0.007041202697825525,0.0018541435198358392,0.001211049030576458,0.001633947145502723,0.22858585203891688,0.7279398586330305,0.028024620260817236,0.0009440869610044298,0.002155655647000668,0.0006095840654896513,2
2010-11-19,0.00680436911235242,0.0017389787074949886,0.0011069890596267563,0.0015387090992511582,0.22579407893443254,0.7339465358312585,0.025606808196160527,0.0008969817579031241,0.0019927555573815833,0.0005737937441385123,2
2010-11-26,0.0020729421418092305,0.0016102873829542742,0.0013184664989700785,0.0016319464900685482,0.1769323411530601,0.8107172641760738,0.0016974652262881154,0.0011881568138374953,0.0021295516784944723,0.000701578438444017,2
2010-12-03,0.002013264695200884,0.0015469629189421752,0.0012868783459744557,0.001586317610225032,0.17802342850335323,0.8099957166194661,0.001603515788800164,0.001169132821752887,0.0021008368391181396,0.0006739458571667457,2
2010-12-10,0.0020543924638448045,0.0015932967838312416,0.0013249013437475349,0.0016083421617494214,0.18259015981615762,0.8051176125456769,0.001671751224823875,0.00118175151182227,0.002158635014884893,0.0006991571334613867,2
2010-12-17,0.0020852081635039242,0.0016197350791266048,0.0013485700029843566,0.0015947964240779948,0.17960769429877793,0.8079608045740787,0.0016830014956102442,0.0012076393912830896,0.0021942631648652782,0.0006982874056918778,2
2010-12-24,0.0004755584708324781,0.00037423081208975235,0.0003125306738075346,0.0003489328663733063,0.058662047743003966,0.9384790491823882,0.0003771566066738032,0.00029142322986121325,0.0005135518421044692,0.00016551857286525558,2
2010-12-31,0.000500294259026666,0.00038458110365244274,0.0003211616258332427,0.000355920158995237,0.05863008441928811,0.9384212970114932,0.00040320270013536154,0.0002918530242333461,0.0005217199373581499,0.0001698857599841908,2
2011-01-07,0.0005082960721240761,0.00038940694072204,0.0003198751512160303,0.0003493860417004937,0.059155725819598624,0.9379052886957825,0.0003908635730433227,0.0002944963926881882,0.0005209794195975311,0.0001656818935271462,2
2011-01-14,0.0005126931016248882,0.0003894115757836985,0.00032558605637493434,0.00035433615931528803,0.058071704550094236,0.9389600443617531,0.00040439433878560903,0.00029188608556517885,0.0005222564062623342,0.00016768736444064373,2
2011-01-21,0.0007219535931833436,0.0004927757031540966,0.0004567712368396508,0.0004997243580410928,0.07231780775722832,0.923393735473575,0.0008565274901634022,0.00033230483694436343,0.0006875334693874071,0.00024086608148350192,2
2011-01-28,0.0007329166353723384,0.000504662601489547,0.0004755316098077812,0.0005080517268144514,0.07321125018312077,0.922420410011287,0.0008723493036528375,0.0003326782566663027,0.0006958179379145409,0.0002463317338744166,2
