,SH000928 Index,SH000929 Index,SH000930 Index,SH000931 Index,SH000932 Index,SH000933 Index,SH000934 Index,SH000935 Index,SH000936 Index,SH000937 Index,gamma_op
2008-02-29,2.0564866446935455e-06,0.334456598951363,0.449871747081217,0.1433361752709442,9.70688060726642e-06,0.07227967977502342,8.000570019497428e-07,2.394296171052946e-05,5.655762101960517e-07,1.8726959277823134e-05,2
2008-03-07,1.9702837641604204e-06,0.3336075051731541,0.4524997603099537,0.14157788092560294,9.629849451575222e-06,0.07225816406085211,8.191422479793353e-07,2.4482105304824492e-05,5.182035510874474e-07,1.92699461176046e-05,2
2008-03-14,1.956964030926802e-06,0.3304684061937466,0.4531140575750866,0.14303064757218165,1.0015385133885775e-05,0.07332935580023897,8.067578761968036e-07,2.4865145873491404e-05,5.070722173250029e-07,1.9381533614290568e-05,2
2008-03-21,2.1828989019116586e-06,0.3318092123328791,0.4491584451621935,0.1436420130965362,1.0390388449843384e-05,0.07533080287023461,8.108413207739177e-07,2.575599385088014e-05,5.315505985986344e-07,1.9854865034753663e-05,2
2008-03-28,0.02019966084666329,0.04820993059675336,0.2903325074476718,0.24958782609752123,0.022406953555539427,0.32438951487614376,0.002575468238867798,0.02734068203073714,0.0021552532415139297,0.01280220306858823,2
2008-04-04,0.01947731158011832,0.04757520158575704,0.2929425905496563,0.25150124673788443,0.02221348185721969,0.3217821575237698,0.0027175126785332145,0.026865995609868323,0.002204528253960939,0.012719973623231984,2
2008-04-11,0.02147082094937949,0.04833196455616479,0.2970307588323452,0.2492923706113619,0.02246397474624211,0.31734744340127735,0.0029911161974496632,0.026013878480337028,0.0021784413799934214,0.012879230845448997,2
2008-04-18,0.021046720381601932,0.048195732165590116,0.29382590915160306,0.2500523698310472,0.022451005695541947,0.32182662680327173,0.0028408807587226746,0.025173997321630857,0.002169337667571071,0.012417420223419266,2
2008-04-25,0.008786321058599333,0.029988148112389756,0.2945414981058568,0.5301064735598281,0.0026842394394496205,0.07239015044770654,0.0017001905159097913,0.025841086667503163,0.003248752176515435,0.030713139916241333,2
2008-05-02,0.00891641259435135,0.02993974698435596,0.2983691926826198,0.5277455374367455,0.0026019164573987666,0.07118301229503403,0.0018027762497724387,0.025494482011886706,0.0032457684889061118,0.030701154798929462,2
2008-05-09,0.008829101590686192,0.029552498153170743,0.2975343393705625,0.5286096002266907,0.002584624927280312,0.07062168904262153,0.0018143532819506287,0.02544465848279595,0.003191234985404737,0.031817899938836866,2
2008-05-16,0.00929090010481736,0.029698169528688024,0.29286004349175715,0.5290094748876433,0.0025535301464397844,0.07330470324275347,0.0016501784514163678,0.026010244779835833,0.003422134513189618,0.03220062085345929,2
2008-05-23,4.296413849546953e-05,0.0003133016488093684,0.8012814221660913,0.19696054998481244,3.814871297220726e-05,0.000950380868099605,1.8159823845266218e-05,0.0003012479725459814,1.4392550076409641e-05,7.943213425201526e-05,2
2008-05-30,4.800678678024347e-05,0.0003126592305623283,0.799730417433001,0.19848819091298125,3.7849689184830654e-05,0.0009509767633417107,1.7995187631578287e-05,0.0003125855019972992,1.6296933856609332e-05,8.502156066323055e-05,2
2008-06-06,4.5600343236546814e-05,0.0003108353933558379,0.8018850079160349,0.19632349923055245,3.78019525749469e-05,0.0009655564268723204,1.8333834041242167e-05,0.00030992062208606646,1.646077961503195e-05,8.698350163069978e-05,2
2008-06-13,4.42340832509401e-05,0.00030584788151031227,0.8016565979255517,0.19656801332614218,3.737012264502519e-05,0.0009647189409690497,1.8635402367650795e-05,0.00030258071605038293,1.4883850795107203e-05,8.711775071756542e-05,2
2008-06-20,0.005835821132417249,0.005199626482256844,0.545883913691656,0.23592128746890018,0.010419296671828476,0.13529072913898355,0.0014109854414662976,0.05470959261508515,0.003581220359034451,0.0017475269983718844,2
2008-06-27,0.006244066350508568,0.005210377418816981,0.5449256218230323,0.2326962312620035,0.010727278783996033,0.1379574685972982,0.0014900813817809333,0.055208379034339776,0.0036559799217405864,0.0018845154264832888,2
2008-07-04,0.0061091529281722635,0.005126879515234485,0.5383672509236131,0.23628157588235094,0.010857725189866805,0.14062300841233472,0.0014490633886824614,0.05565890697065337,0.0036849715348676202,0.001841465254224057,2
2008-07-11,0.00539305055126532,0.004991803049665239,0.5341261133850799,0.23646358483257923,0.011213512136334099,0.1445538879897503,0.0013229203309242212,0.05643974379307545,0.0037127301367569283,0.0017826537945693154,2
2008-07-18,0.030029437987001723,0.0032879043179076944,0.684993761126728,0.06718364592598244,0.007414663724633758,0.18659360524721474,0.0008095816099321362,0.011777852988048593,0.0033333974013844136,0.004576149671166582,2
2008-07-25,0.029275390659104568,0.0032383076560994956,0.6847181440170804,0.0666670592140987,0.007774502331359992,0.18786715658770312,0.0007852909649661565,0.011750291584632705,0.003456980107398126,0.004466876877556954,2
2008-08-01,0.02784260527962409,0.0031935718414903666,0.6861858064062335,0.0676967997183865,0.007720022186594683,0.1868232060636888,0.0008114587116897718,0.011948520533202034,0.003349411135732979,0.0044285981233574585,2
