,HSCIIT Index,HSCIH Index,HSCIEN Index,HSCICD Index,HSCIPC Index,HSCIFN Index,HSCIMT Index,HSCICS Index,HSCIUT Index,HSCITC Index,HSCIIN Index,gamma_op,b_weight
2010-01-01,0.04545515301742792,0.3869371104233917,0.07117235714785283,0.045454567774002405,0.04545456439172615,0.045454560994360196,0.04545481755206891,0.17825316326614726,0.045454558850745466,0.04545459103217032,0.04545455555010681,2,0.5
2010-01-08,0.045457056070590925,0.4031530582311601,0.07765256293183742,0.04545458618126556,0.045454580712708796,0.04545457265408573,0.045455078506264464,0.1555547171027718,0.045454569578945794,0.0454546543216029,0.045454563708766535,2,0.5
2010-01-15,0.045599702703147504,0.3760101030756649,0.09986487027404378,0.04545459082203426,0.045454583833683414,0.04545457422392873,0.04546353926593219,0.16033423511621803,0.04545457097245577,0.045454664463953146,0.045454565248938324,2,0.5
2010-01-22,0.06785044602846693,0.3807521296565749,0.08393388673966876,0.04545458182303215,0.04545457221974423,0.0454545656126104,0.04546829579492153,0.14926770321371807,0.04545456351016218,0.04545469518836724,0.04545456021273363,2,0.5
2010-01-29,0.04607742953910285,0.39017504134082825,0.07848111886960996,0.045454645161126454,0.045454619355892754,0.04545460355639838,0.04545954156550081,0.1670789526335588,0.04545459756435102,0.04545486542961247,0.04545458498401823,2,0.5
2010-02-05,0.04546050302286326,0.41478810356892676,0.08612893494767157,0.045454600618471244,0.04545458384879255,0.045454576663549406,0.045455466934166584,0.13543930023592152,0.04545457443079941,0.045454789821676514,0.04545456590716122,2,0.5
2010-02-12,0.04545646598084133,0.40334589532535026,0.08381258134098737,0.045454593788235284,0.04545457853091621,0.0454545717880384,0.045455177104056034,0.14920224143650176,0.04545457038892958,0.04545476121267837,0.04545456310346536,2,0.5
2010-02-19,0.04546474582423735,0.41058313328616747,0.08104974685037544,0.045454613243057856,0.04545459147797108,0.045454580647937524,0.04545504183427774,0.14471954513235966,0.04545457927310082,0.04545485388146602,0.04545456854904904,2,0.5
2010-02-26,0.04545888307001052,0.42129880104591383,0.06194449655988503,0.04545460920128939,0.045454596784155206,0.04545458574513083,0.045454776185280724,0.15311523785026104,0.045454584173365516,0.0454548568107519,0.0454545725739561,2,0.5
2010-03-05,0.04545662795238899,0.4309282023973192,0.06023162241545237,0.04545460821750475,0.04545460071999865,0.04545458717527792,0.04545484022888966,0.14520088877415427,0.04545458393111966,0.045454866288411507,0.045454571899482925,2,0.5
2010-03-12,0.04545567425104263,0.4282683377620806,0.05393408242634556,0.04545461725587157,0.04545460845701255,0.045454592756336995,0.0454548624167675,0.15415930258696386,0.04545458991691422,0.04545475533680609,0.04545457683385846,2,0.5
2010-03-19,0.04545608210932551,0.41325088153730927,0.05054190671115773,0.04545462108016538,0.04545461253025485,0.045454595039868935,0.04545491600415769,0.17256845160614848,0.045454591211638445,0.045454764698843755,0.045454577471129964,2,0.5
2010-03-26,0.04545516514950312,0.41023668414866943,0.04939104335133661,0.04545462603493044,0.04545461383303696,0.04545459633665174,0.045454856415575534,0.17673451045664468,0.04545459304169381,0.045454731629204694,0.04545457960275305,2,0.5
2010-04-02,0.04545529013289849,0.4249912840029839,0.045919698660871026,0.04545464157157173,0.04545462803048661,0.04545460661690285,0.045454848757291166,0.1654510401850998,0.04545460341732984,0.045454770991621804,0.04545458763294275,2,0.5
2010-04-09,0.045455073967205384,0.43872200541709144,0.04662744785140069,0.04545465255480669,0.045454642298232054,0.04545461940645962,0.0454548693573857,0.15101271986329384,0.045454613900150355,0.04545475967944565,0.04545459570452849,2,0.5
2010-04-16,0.04545502390302549,0.4311554739656772,0.053845347376664535,0.04545460576963792,0.04545459707443456,0.04545458672538118,0.04545483535321121,0.15136168437213465,0.04545458335916349,0.045454688575999325,0.04545457352467038,2,0.5
2010-04-23,0.045455090545119904,0.4375481761590006,0.0474434863750085,0.04545463911203832,0.04545462540040609,0.045454612419966615,0.0454548638295434,0.15137055969256918,0.045454607662357926,0.04545474695643234,0.04545459184755716,2,0.5
2010-04-30,0.04545518915916399,0.4382331912348196,0.046797048871168125,0.045454637939938064,0.0454546190553182,0.04545461077824141,0.045454880199639544,0.15133188825930044,0.045454607656265654,0.04545473394867208,0.04545459289747295,2,0.5
2010-05-07,0.0454550279102612,0.4509589227876767,0.048224286428530785,0.045454628199514395,0.04545461175968233,0.045454604284776316,0.04545481911949707,0.13717920311387957,0.04545460014582182,0.045454707547524724,0.045454588702835134,2,0.5
2010-05-14,0.04545516086386824,0.44681497983357404,0.05072888689913372,0.045454615630007814,0.04545460326730511,0.045454596600832314,0.04545490836351991,0.1388183502050616,0.04545459427748107,0.045454722907513685,0.04545458115170245,2,0.5
2010-05-21,0.0454553396053864,0.4550174984610494,0.047417786961358344,0.04545463405190362,0.04545461997094031,0.045454610772926986,0.045454957666938675,0.13392661488337268,0.04545460826006419,0.04545473748011837,0.04545459188594111,2,0.5
2010-05-28,0.0454549631595744,0.4617453349694392,0.05355806091292848,0.04545458927457148,0.045454584828462506,0.04545458009245413,0.045454780135769396,0.12105927046912503,0.04545457938796649,0.045454688140298904,0.04545456862941002,2,0.5
2010-06-04,0.04545472311846554,0.4698127241463551,0.05506720354341024,0.045454574489112144,0.04545457074480996,0.04545456729486502,0.045454724443154015,0.11148317111207474,0.04545456632431416,0.045454614018530896,0.04545456076490818,2,0.5
2010-06-11,0.04545502093960479,0.4572391774795804,0.04788833401304345,0.0454546297071972,0.045454619425565085,0.04545460961146048,0.045454843025175815,0.13123483804110578,0.045454605693030024,0.04545473176888513,0.04545459029535188,2,0.5
2010-06-18,0.04545474028957943,0.45639690716355547,0.04850206355194261,0.04545461890383012,0.04545461030737952,0.04545460183938822,0.04545473599515126,0.1314638082025529,0.04545459893681337,0.04545472988855486,0.04545458492125219,2,0.5
2010-06-25,0.045454740777046226,0.4426720735282244,0.045993970545395155,0.0454546226469383,0.045454611517623,0.045454603796150024,0.04545474806458569,0.1476967270541817,0.045454601937764585,0.04545471252197857,0.045454587610112375,2,0.5
2010-07-02,0.045454656712239944,0.4545292498237784,0.04545779145240094,0.04545458509338255,0.04545458019632614,0.04545457638193778,0.045454655366755005,0.1363761232218152,0.04545457491382012,0.04545463974456371,0.04545456709298029,2,0.5
2010-07-09,0.045454630512996475,0.4312987549174056,0.04545506403551271,0.045454574674171674,0.04545457149156931,0.045454568158369214,0.04545462399615223,0.15960945026777934,0.045454567919841635,0.045454632664088286,0.04545456136211359,2,0.5
2010-07-16,0.04545463533362088,0.43772090263000185,0.04545585689933992,0.045454579535325446,0.04545457466482249,0.045454571864153324,0.04545465515724528,0.15318646040196138,0.04545457190595481,0.04545462713250509,0.04545456447506961,2,0.5
2010-07-23,0.0454546548194152,0.43772828031220384,0.045455119210392775,0.045454577688902986,0.04545457311029616,0.04545457116395086,0.04545463991192356,0.15317983503005195,0.04545457070776041,0.0454546137301058,0.04545456431499649,2,0.5
2010-07-30,0.04545463342623451,0.45345040173676326,0.045454767663867725,0.04545457570508589,0.04545457271382877,0.045454570200264256,0.04545466362873163,0.13745807720274011,0.045454569054843144,0.04545460450596419,0.045454564161676585,2,0.5
2010-08-06,0.04545464097651928,0.46500548162066907,0.04545470285956887,0.04545457120096025,0.04545456828646623,0.04545456681286971,0.04545463628099065,0.1259031121136865,0.04545456591329409,0.04545459172597906,0.04545456220899621,2,0.5
2010-08-13,0.045454584211536565,0.47600819375154,0.04545459444934812,0.045454560321289424,0.04545455960223831,0.04545455860852423,0.04545460234907286,0.1149006631155887,0.04545455802656809,0.045454569801017204,0.045454555763276436,2,0.5
2010-08-20,0.045454606100835945,0.4519518965897924,0.0454546502297929,0.04545456933141145,0.04545456775545437,0.04545456583251186,0.045454646328984306,0.13895678350294866,0.045454565041250804,0.04545458773434971,0.04545456155266765,2,0.5
2010-08-27,0.04545462247500285,0.4536234970201781,0.045454710464101516,0.04545457554772486,0.04545457251083881,0.045454570106119536,0.045454748370087894,0.1372849687562606,0.045454569140425956,0.045454600016523426,0.04545456559273641,2,0.5
2010-09-03,0.04545460477153887,0.4526863622652041,0.04545465789413797,0.04545457178960674,0.04545456838038741,0.045454567114044345,0.04545469491808867,0.13822225111257735,0.04545456668278761,0.045454591995923825,0.04545456307570309,2,0.5
2010-09-10,0.045454609290634794,0.436260178079272,0.04545471510210582,0.04545457207178967,0.045454568918528795,0.04545456686025927,0.0454547036040378,0.15464836472579666,0.04545456589882834,0.04545459153703989,0.04545456391170708,2,0.5
2010-09-17,0.0454545955642098,0.43852531549623963,0.045454751160925705,0.04545457235569989,0.0454545693094197,0.045454566698545605,0.04545470058659692,0.15238321402704857,0.045454565718979545,0.04545458483364334,0.04545456424869139,2,0.5
2010-09-24,0.04545459324335878,0.42022801566893175,0.045454725160322756,0.045454568516403365,0.04545456568342786,0.04545456362995702,0.04545471698453172,0.1706805493534414,0.04545456238059982,0.045454578195414826,0.04545456118361076,2,0.5
2010-10-01,0.04545460314588491,0.42810240395314514,0.045454717785403276,0.04545457079340422,0.04545456885104109,0.0454545658761304,0.045454695041470226,0.1628061668820739,0.04545456451023096,0.04545458005924252,0.04545456310197344,2,0.5
2010-10-08,0.04545462152483042,0.42681048692202644,0.04545522816957856,0.045454577316773076,0.04545457388657601,0.04545456918609205,0.04545481067092572,0.16409740959972802,0.0454545673106107,0.045454588589115524,0.04545456682374356,2,0.5
2010-10-15,0.04545461357569589,0.4052398492013059,0.04545627134806574,0.0454545714470951,0.045454568745160295,0.04545456416910118,0.045454814539160844,0.18566703817970664,0.04545456191393456,0.0454545850743785,0.045454561806395316,2,0.5
2010-10-22,0.045454739271388434,0.41617025965985216,0.045616104527329115,0.04545460828714574,0.04545460316906822,0.045454593745655004,0.04545676894179215,0.17457451369643734,0.045454585937312164,0.04545463416056414,0.04545458860345549,2,0.5
