,DJUSBMT Index,DJUSNCT Index,DJUSCYT Index,DJUSHCT Index,DJUSINT Index,DJUSENT Index,DJUSTCT Index,DJUSTLT Index,DJUSUTT Index,DJUSFNT Index,gamma_op
2010-01-01,0.002783073205990305,0.04391710324215618,0.015900351613251096,0.04960409444588351,0.013990716998575542,0.7757860139223193,0.03749540731503283,0.021383280047061595,0.03144670458310976,0.0076932546266200025,2
2010-01-08,0.002770870124595384,0.044045014697292516,0.01591687869470274,0.04974124941851487,0.013948049669352074,0.7752048795218074,0.0377325754654162,0.02152420549477386,0.031410859824247524,0.007705417089297441,2
2010-01-15,0.002844469893539774,0.04281731384878235,0.015448186298424494,0.04855606487042651,0.013942777688903011,0.7819257720332474,0.03652947958684609,0.020348558448178258,0.029873745057527264,0.0077136322741248355,2
2010-01-22,0.0027904533332287784,0.04355477475640837,0.015533822492859633,0.049953332019067216,0.014020322550649266,0.7795654959854512,0.036556668317808357,0.019800250960923818,0.03050750205677819,0.007717377526825088,2
2010-01-29,0.0072112392900268996,0.04609753527374852,0.01730155908030752,0.08568304442983876,0.0160587254823146,0.7200847171135818,0.05052459590438723,0.02180291491666389,0.027758291462188514,0.007477377046942339,2
2010-02-05,0.007012281658446433,0.04707457066400933,0.01762091579848355,0.08698858241376792,0.016137492869748624,0.7175102171272522,0.04986278066663756,0.022031659439806506,0.028100936159961055,0.007660563201886918,2
2010-02-12,0.007132504150703578,0.0472538849047368,0.0175622356546173,0.08625795672743719,0.0161132692418901,0.7176740047640559,0.0507041795266933,0.021984083362521584,0.027737426725955996,0.007580454941388347,2
2010-02-19,0.0072440773229375125,0.04732280158022424,0.017541702551668228,0.08515815061109615,0.016066536229800765,0.7196258600248105,0.05076403658843974,0.02162231515576501,0.027204266662538463,0.007450253272719483,2
2010-02-26,0.03118997157567592,0.12219379761697506,0.017929718652746743,0.14282365601929384,0.018190620230751506,0.4412665782364375,0.13083770069413597,0.021260976889208638,0.06891801164969372,0.00538896843508118,2
2010-03-05,0.031164679373363077,0.12306797339346195,0.018333173072204455,0.14439625189489053,0.018407150637062417,0.4375895093657338,0.13166556571924093,0.021398277284249763,0.0684431798807378,0.005534239379055391,2
2010-03-12,0.0321582554864499,0.12319013842071608,0.01835279201607838,0.1430991534457133,0.01853040379913509,0.438286655677853,0.13165709170512188,0.020961952192847664,0.0682139551507176,0.00554960210536709,2
2010-03-19,0.032132105590416196,0.12240759530594769,0.018464267780894474,0.14212745386147352,0.018695039731213954,0.4385280464897957,0.13300205506219245,0.021370474873445386,0.06763618273187343,0.005636778572747182,2
2010-03-26,0.036851511941214055,0.16662442432349467,0.01619508956128772,0.11925324418370352,0.016622123691122245,0.4204630457512845,0.15802074700216714,0.02359074441892285,0.03683298780444537,0.00554608132235794,2
2010-04-02,0.03746721935022981,0.16860530976778365,0.016668448039055626,0.11885352718600842,0.01684053296547885,0.4147856902143019,0.16082582049944077,0.023766013224246523,0.036500995203008084,0.005686443550446424,2
2010-04-09,0.037727609246006835,0.16526297029514564,0.016391778477631375,0.11766354940245173,0.016679595679890177,0.42338537412753124,0.15735398137660683,0.023488696547337654,0.03644851233347197,0.0055979325139265835,2
2010-04-16,0.037923182330321895,0.16289864811455487,0.01654063739570899,0.11532211663403959,0.016680252818057188,0.42713428582291213,0.15827264960289378,0.023408635494483642,0.03614203416227135,0.005677557624756493,2
2010-04-23,0.09142856826020931,0.10689540960558039,0.016894739257021646,0.036657036102394666,0.01407589946389308,0.3547238330683314,0.3454599554377929,0.014505315588476314,0.015206715469492482,0.004152527746807869,2
2010-04-30,0.09119768590568161,0.10552898208106117,0.016967492858094735,0.035396956693977855,0.014183524720337815,0.3606207737148113,0.34252788538030526,0.014179193936894362,0.015218729855445744,0.004178774853390202,2
2010-05-07,0.09087415454798052,0.1065806203651725,0.017032931727249824,0.03604154082130604,0.014308267443451851,0.3595828676139285,0.3413428021732506,0.01449679972993915,0.01559433658483829,0.004145678992882793,2
2010-05-14,0.08918614694600822,0.10972071195387449,0.01718154047345708,0.037186761192813764,0.01422204198029375,0.3563959147576811,0.340946815289297,0.014960764289602907,0.016029074592997676,0.004170228523974004,2
2010-05-21,0.048356704831015035,0.08936377170258283,0.02770620369857313,0.03941068965361097,0.027072160279359117,0.6263166318482897,0.07860557285716291,0.026700965381752623,0.02913882716836623,0.007328472579287766,2
