,SH000928 Index,SH000929 Index,SH000930 Index,SH000931 Index,SH000932 Index,SH000933 Index,SH000934 Index,SH000935 Index,SH000936 Index,SH000937 Index,gamma_op
2010-03-19,0.05258041679791786,0.3302143412124765,0.165685120033166,0.1429128211591693,0.04283798807589388,0.04470069641630897,0.05764932617759165,0.10102624825458016,0.02646182894522195,0.0359312129276738,2
2010-03-26,0.05170726102493847,0.3293154309859007,0.16539123232208294,0.1427419005322228,0.04237374096588926,0.044171906277731744,0.05732945398018036,0.10491269769028468,0.026309734582582837,0.03574664163818622,2
2010-04-02,0.05188857300568687,0.32645890564890806,0.16615987795551318,0.14317830705385295,0.04240418124169565,0.04389526712038863,0.056956511303976165,0.10685960089557878,0.026492581145169027,0.035706194629230706,2
2010-04-09,0.05302694675938198,0.32780095765510564,0.16635230957232808,0.14293819583379655,0.04135191258342751,0.04343906376890752,0.057206784449098304,0.10673733611269426,0.025806685811156062,0.03533980745410402,2
2010-04-16,0.049426852265009,0.36936315332672004,0.15663031815781758,0.13872047157118217,0.03797230353023569,0.03967248985455723,0.05451019609370198,0.09965337799713725,0.022996298254159053,0.03105453894948003,2
2010-04-23,0.04949456244322248,0.3697195685024923,0.15622746567971163,0.1370943610445331,0.03898361496627296,0.04054040606600134,0.053439309425770756,0.10066425664164715,0.022977996276421837,0.0308584589539265,2
2010-04-30,0.04849292800605387,0.3652321024025579,0.15561059954381407,0.1361289368906799,0.04067432209354472,0.0434995171952471,0.050344034078607866,0.1058751213460399,0.02282166386374183,0.031320774579713,2
2010-05-07,0.0498838458842406,0.3655038853038959,0.15597303529658782,0.13487593266922226,0.03977056764829212,0.04348107192626099,0.0533549412408583,0.10330515483615235,0.0219770853570589,0.031874479837430705,2
2010-05-14,0.05334922179726549,0.350037489346762,0.161797817199863,0.1428782585741939,0.03970052530472126,0.040559803024741145,0.05767727033832318,0.09390211825516771,0.02593675140226226,0.034160744756700195,2
2010-05-21,0.055274611030659504,0.3527105466695537,0.15964335000545163,0.1430490253105357,0.03862311033537547,0.04048703134056061,0.05956238480517806,0.09112077076050609,0.025319279196530067,0.03420989054564902,2
2010-05-28,0.055839651532155844,0.3530462957830439,0.15991250095495924,0.1433857994674113,0.03861320822395822,0.03959120893673287,0.060158973077695896,0.09082762128290718,0.024791016744923296,0.03383372399621228,2
2010-06-04,0.05488934732620855,0.3538775114244312,0.16008263376970935,0.14346994521863082,0.03847908972825623,0.04090875727645862,0.05801297037270698,0.09181616242200619,0.02534141907296483,0.03312216338862708,2
2010-06-11,0.05439123892282972,0.33075924099433307,0.16434179216397213,0.14554304802939858,0.04249230408468544,0.044426366738700096,0.05898559531806985,0.09285485378789846,0.028998374610473707,0.03720718534963903,2
2010-06-18,0.053339211236661015,0.32917699743437495,0.165491702532238,0.14693155171165342,0.042857323508019754,0.04399204391140291,0.057511482812783406,0.09389231907407669,0.03020242610607917,0.03660494167271069,2
2010-06-25,0.05432269078946291,0.33069761831939526,0.16603848108112318,0.1462093117564592,0.04223652930886041,0.041133890956936224,0.059901150313498214,0.09157091021169683,0.030764037426615966,0.037125379835951905,2
2010-07-02,0.05372124294102337,0.32691242893966693,0.16575944226504352,0.14789932700242517,0.04265980936321056,0.04028101552468287,0.061482565576225785,0.09300025445443968,0.031187055014788856,0.03709685891849328,2
2010-07-09,0.05424027446078202,0.3413266963824431,0.15873671911101606,0.14529384077671734,0.04228516341390032,0.044423910548712246,0.05694218455947181,0.09188945935348153,0.028729214620934224,0.03613253677254139,2
2010-07-16,0.05415178683877233,0.34245671816530493,0.1584959246579509,0.1472099614076299,0.042465294845117976,0.04516246787768622,0.05588662368352466,0.09101725457858949,0.02825484951867665,0.03489911842674683,2
2010-07-23,0.05445072415156562,0.34133536518295643,0.15834579706207713,0.14825141721454158,0.04262795036805601,0.04458431705310858,0.05601879846027596,0.09114102419898484,0.02809964796519305,0.03514495834324074,2
2010-07-30,0.05552572196240317,0.34430927599440336,0.1578385254752143,0.14689444286939485,0.04184523541695486,0.044785634078108386,0.05506238919908674,0.090932530931667,0.028333765736672126,0.034472478336095194,2
2010-08-06,0.0538118464313627,0.34996328289358525,0.15672745311436204,0.14337865386964158,0.04161470293302062,0.04446736340487302,0.055763779555758966,0.09060454271315876,0.02852167711418166,0.035146697970055395,2
2010-08-13,0.05324300799315204,0.349201222223355,0.1562599161681041,0.1442046807338392,0.04340953840868253,0.045568565300880104,0.05390382719894086,0.09123566630682516,0.028268820925743208,0.0347047547404778,2
2010-08-20,0.052220429447249195,0.35082925177960483,0.1556860628898565,0.14449202555587193,0.04372504948336874,0.04638844382443314,0.05346159622991302,0.09093511668822578,0.02769237287401401,0.03456965122746272,2
2010-08-27,0.05326785136540131,0.35282091491012907,0.15590150350593662,0.14542315020321323,0.04257649344322417,0.04485252304897658,0.053234902836411295,0.09015973881385456,0.027433904180782655,0.03432901769207063,2
2010-09-03,0.05631988555676857,0.325537995054438,0.16253177340015212,0.1437322310543972,0.045195805117934765,0.04754067006159785,0.058112010942168335,0.09031688335550109,0.031305714832000286,0.039407030625041736,2
2010-09-10,0.05473754192814694,0.3275557696440183,0.16096071088817002,0.144668343032074,0.04570189775357236,0.047792317129955963,0.055611506297874105,0.0926552857634654,0.032419522903404344,0.03789710465931852,2
2010-09-17,0.05394697417584583,0.33372049361577993,0.15958611737417921,0.141501600296945,0.046052628560152936,0.05005346395195793,0.05378481432164883,0.09172419204390252,0.032011488764195475,0.03761822689539217,2
2010-09-24,0.052599865394741124,0.33268989012688366,0.15938772904593193,0.14129612518583867,0.046154057826031894,0.050129076708601235,0.05318153725366651,0.09326479505199194,0.03309284315050855,0.038204080255804594,2
2010-10-01,0.05568906604679716,0.3377581876461752,0.1611032403980961,0.14265004051866903,0.04347929627278512,0.045849000735202705,0.05663279964451538,0.0895544926208355,0.029973019348523283,0.03731085676840038,2
2010-10-08,0.05603603698366595,0.34592789747341635,0.15899372181253468,0.13981169059324686,0.043475617134309544,0.045587816442008926,0.05559135319338954,0.0892783484320641,0.028799201143991447,0.03649831679137268,2
2010-10-15,0.05818786429141534,0.3497436516397127,0.15805530055943243,0.1379149946869532,0.043136724919035974,0.04498318221794604,0.055550044434017634,0.08782192337405789,0.02856132967938406,0.036044984198044784,2
2010-10-22,0.06408729585554238,0.3657038416437497,0.1584272789359722,0.13098132630002066,0.03879196115569857,0.03947364917576938,0.05975592793337424,0.08024595059270012,0.02620181714559832,0.036330951261574665,2
2010-10-29,0.05221749179399948,0.4399985107209748,0.14208969457282267,0.11965124411911693,0.03211814880661887,0.03417737887734516,0.0509187575583704,0.07918555712681787,0.022500271684032666,0.027142944739901156,2
2010-11-05,0.050400030279064575,0.440683241335995,0.14254705404195003,0.11727022923814874,0.03190731360654209,0.03430022863620384,0.04939275269342105,0.08432960046343972,0.022629747748495566,0.026539801956739356,2
2010-11-12,0.050123280839285786,0.44135165588046327,0.14381740503406085,0.11541185760466556,0.031997689433920604,0.03431860359731512,0.04925534816404673,0.08461146006320487,0.022773613914924502,0.026339085468112554,2
2010-11-19,0.051530756458992896,0.4403740172485762,0.13985534232392852,0.1156258555362439,0.03362542877480571,0.036811587198655175,0.0478801073103125,0.08552376480264128,0.02239714215250705,0.026375998193336796,2
2010-11-26,0.05460061414855839,0.4139539053340995,0.15321588378782786,0.1209669044998854,0.034656800425284025,0.036095734602571594,0.05437856278509286,0.07676050894757866,0.0248413989429922,0.03052968652610942,2
2010-12-03,0.05469688288990305,0.41018507115300257,0.15424941898037237,0.12128361986471276,0.03596745876094879,0.037198081184030084,0.05298481613681367,0.07790750348848735,0.025277350029963185,0.030249797511766076,2
2010-12-10,0.05443881616697251,0.41205974137358564,0.1548934824433907,0.11993722926166327,0.03598102426389237,0.03606290457747579,0.05387824005931039,0.07680777090102063,0.025332730051912257,0.030608060900776463,2
2010-12-17,0.054633886032717634,0.4141855190369992,0.1558872211566076,0.11758941635404961,0.03499520225014729,0.03578319253276709,0.05363072519885969,0.07760749793723236,0.025461202281272056,0.030226137219347568,2
2010-12-24,0.055511217645796085,0.407858057137995,0.15299430637946862,0.12272825606140281,0.03537148328575323,0.036926582462485244,0.054836076331004915,0.07694551168710045,0.0254374688159079,0.03139104019308585,2
2010-12-31,0.056920802116175825,0.4085320241203146,0.15324098287683202,0.1220180083884765,0.034457616480047824,0.03598993394911914,0.05713954064747786,0.0751090005598448,0.02518811668729209,0.03140397417441932,2
2011-01-07,0.057739352234863255,0.4130013905540796,0.15238472889605298,0.1195877121181836,0.034711322632735075,0.03591301282020272,0.055302933938898124,0.0756689009443419,0.025112415716509757,0.030578230144132953,2
2011-01-14,0.057891532884366936,0.4105434284968009,0.154180397696575,0.12055879594058258,0.03387204131079759,0.035738999421933725,0.05687618565580166,0.07455096348560768,0.025023849657256916,0.030763805450277088,2
2011-01-21,0.06064163215672059,0.3308083788491465,0.1719306524199057,0.13288748228677347,0.044414507651720475,0.045632606769686876,0.059603350206495584,0.07974053888277659,0.03230093335670255,0.042039917420071696,2
2011-01-28,0.06028380896957649,0.331751460183629,0.17527438826611888,0.13229578043003767,0.04402931502454516,0.04463769545603325,0.059443488737221405,0.07817203660505119,0.03201115570601381,0.042100870621772986,2
2011-02-04,0.059841009205148565,0.32982326212025553,0.17903857204610082,0.1327574690790178,0.04376962153845889,0.04438558884019595,0.058434101192268204,0.07752175725039517,0.03231113513314529,0.04211748359501369,2
2011-02-11,0.060436060467676044,0.33231616443470285,0.17822073575405153,0.13167450731015282,0.043821838863318044,0.043984130626266965,0.05787234703838638,0.07741920279323762,0.03198978018087518,0.04226523253133265,2
2011-02-18,0.06139751770112164,0.3248733011447348,0.1706783674782395,0.1337912654275871,0.0452267127457799,0.04654478726725798,0.060912685839067705,0.08050769522686253,0.0331135656842226,0.0429541014851262,2
2011-02-25,0.061722187675898973,0.3317074182095461,0.16999291881538103,0.13069460766797822,0.04414943120843834,0.045475354184091314,0.06030236439517258,0.0809229698546424,0.032780954477787824,0.04225179351106324,2
2011-03-04,0.06103965300745441,0.33543530578626835,0.16674861320285317,0.131512992830416,0.04372747185503319,0.04487180290768165,0.05893681205738418,0.08185751487682498,0.03357126891841999,0.042298564557664044,2
2011-03-11,0.06144385120912275,0.3352115401726684,0.16608192460049528,0.13443362389953634,0.04306022402109592,0.04405948291356408,0.06081232595344406,0.07997199560725056,0.032682423060992165,0.042242608561830486,2
2011-03-18,0.05999449559150669,0.34321031252265843,0.16920837732064423,0.132475909200258,0.0422812389472392,0.04402600165661695,0.059132048847242547,0.07943106135258055,0.030899299947508285,0.03934125461374495,2
2011-03-25,0.06032564572008717,0.3456241285095959,0.16819554347123145,0.13141752197549325,0.042545579376813907,0.043979854627762785,0.05850400773750012,0.07931532530008407,0.030194581687347608,0.0398978115940838,2
2011-04-01,0.060602850488244715,0.35065897200233886,0.1670891601126349,0.13121662802331077,0.04106492244828516,0.04271376158048897,0.059631993967719024,0.07752869078884485,0.02988031109491505,0.03961270949321778,2
2011-04-08,0.06224926507614742,0.35493578589251723,0.16507131319992166,0.12842358346001845,0.04071502059343529,0.04158977376664238,0.0617871865999705,0.07564572108764438,0.02981561757283485,0.03976673275086776,2
2011-04-15,0.0634422784796553,0.29773262769082104,0.1790109984977603,0.1358696183056864,0.048337021190558736,0.049581296833890134,0.06244537185471556,0.07951842332506256,0.03613910589720988,0.047923257924640084,2
2011-04-22,0.06280517474201353,0.29618440739868945,0.1786573737093005,0.13490949888751652,0.048856396442141445,0.050395425609018024,0.06365063144308648,0.07900889812476057,0.03647419255293942,0.049058001090534056,2
2011-04-29,0.06238997747552377,0.29736841102010336,0.17844058113937158,0.13631443616425298,0.04882504195195689,0.050875801179337043,0.06200101373054879,0.07873706501708537,0.03559213405201906,0.049455538269801265,2
2011-05-06,0.06372504608109736,0.29256488422723254,0.17727257277155267,0.13760930482733685,0.04981748608216605,0.050592894272277214,0.06403583437287538,0.07720189071281555,0.03582078106734507,0.05135930558530121,2
2011-05-13,0.05176066441276893,0.20402409172601324,0.27063037213187785,0.1511699496283204,0.05125508926556829,0.04789513173286064,0.05474273156284727,0.06641645358571756,0.03166772317874873,0.070437792775277,2
2011-05-20,0.05233474804324128,0.2036357127749082,0.2700692793129405,0.15084223243678538,0.051129878932281596,0.047329115720044376,0.054911755231092374,0.06651443259856894,0.032034529852793044,0.0711983150973443,2
2011-05-27,0.05334305869420415,0.20239441765087132,0.2699116463336642,0.15148079993342572,0.05190144235542613,0.047541761504561166,0.05548159645103367,0.06642056056754088,0.032150781747204996,0.06937393476206777,2
2011-06-03,0.055301943931285305,0.20382456127799045,0.2696651257058992,0.14946712862617118,0.05250407118287853,0.04674834457274557,0.057071834927459715,0.06510748966344958,0.032181841786208795,0.06812765832591182,2
2011-06-10,0.05147784106264478,0.17000965184052683,0.2624337984723321,0.14113168490826342,0.06477708323928084,0.054524632897153674,0.05387565037389281,0.059773794586174454,0.03643551094567188,0.10556035167405926,2
2011-06-17,0.050852654635177574,0.17032643729330812,0.26404050653516914,0.14090239196211263,0.06444696535933775,0.05438881157165001,0.05374122653309459,0.05930283379749668,0.03641116137071469,0.10558701094193879,2
2011-06-24,0.05133894672188936,0.1715957142538261,0.2651467260073474,0.14085730027048365,0.06400148324252554,0.053171729790305586,0.054364933329219725,0.05914612760241102,0.03627020934412888,0.10410682943786273,2
